Prdha	Minor_code	Minor_name	Major_code	Major_code_2	Major_name	SubFran_code	SubFran_code_2	SubFran_name	Fran_code	Fran_name	WorldFran_code	WorldFran_code_2	WorldFran_name	PubRep_code	PubRep_name
015901700149040149	040149	Vaginal Yeast Products	030149	0149	Vaginal Yeast Products	020170	0170	Intimate Health	010170	Intimate Health	C00159	0159	Ttl Women's Health	CC3999	Consumer Products
015901700181040892	040892	Vaginal Care	030181	0181	All Other Intimate Health	020170	0170	Intimate Health	010170	Intimate Health	C00159	0159	Ttl Women's Health	CC3999	Consumer Products
015901700181045516	045516	PCH Vaginal Yeast Products	030181	0181	All Other Intimate Health	020170	0170	Intimate Health	010170	Intimate Health	C00159	0159	Ttl Women's Health	CC3999	Consumer Products
015901700181045517	045517	Genital/Rectal/Bladder Treatments Other	030181	0181	All Other Intimate Health	020170	0170	Intimate Health	010170	Intimate Health	C00159	0159	Ttl Women's Health	CC3999	Consumer Products
015901705514045514	045514	PCH Family Planning	035514	5514	PCH Family Planning	020170	0170	Intimate Health	010170	Intimate Health	C00159	0159	Ttl Women's Health	CC3999	Consumer Products
015901705518045518	045518	Tucks	035518	5518	Tucks	020170	0170	Intimate Health	010170	Intimate Health	C00159	0159	Ttl Women's Health	CC3999	Consumer Products
015901520152040021	040021	Ultra Thin Pads	030152	0152	Napkins	020152	0152	Napkins	010265	All Oth Women's Health Consumer	C00159	0159	Ttl Women's Health	CC3999	Consumer Products
015901520152040150	040150	Thick Pads	030152	0152	Napkins	020152	0152	Napkins	010265	All Oth Women's Health Consumer	C00159	0159	Ttl Women's Health	CC3999	Consumer Products
015901630163040163	040163	Panty Liners	030163	0163	Panty Liners	020163	0163	Panty Liners	010265	All Oth Women's Health Consumer	C00159	0159	Ttl Women's Health	CC3999	Consumer Products
015917501750041750	041750	Feminine Care	031750	1750	Feminine Care	021750	1750	Feminine Care	010265	All Oth Women's Health Consumer	C00159	0159	Ttl Women's Health	CC3999	Consumer Products
002600320032040024	040024	Other OTC WW (Restricted)	030032	0032	Other OTC Categories	020032	0032	Other OTC Categories	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600320032040039	040039	Other OTC Products	030032	0032	Other OTC Categories	020032	0032	Other OTC Categories	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600320032042021	042021	Ivermectin	030032	0032	Other OTC Categories	020032	0032	Other OTC Categories	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600320032042023	042023	Dacryo	030032	0032	Other OTC Categories	020032	0032	Other OTC Categories	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600320032045562	045562	PCH Other OTC Categories	030032	0032	Other OTC Categories	020032	0032	Other OTC Categories	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600320182040018	040018	Betotal	030182	0182	Vitamins and Supplements	020032	0032	Other OTC Categories	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600320182041903	041903	Vitamins and Supplements	030182	0182	Vitamins and Supplements	020032	0032	Other OTC Categories	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600320182045571	045571	PCH Vitamins&SuppleOther	030182	0182	Vitamins and Supplements	020032	0032	Other OTC Categories	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600322015042012	042012	Terbinox Cream	032015	2015	Antifungals	020032	0032	Other OTC Categories	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600322015042013	042013	Ecodax Cream	032015	2015	Antifungals	020032	0032	Other OTC Categories	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600322015042017	042017	Gyno Antifungals	032015	2015	Antifungals	020032	0032	Other OTC Categories	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600322015042018	042018	Skin Antifungals	032015	2015	Antifungals	020032	0032	Other OTC Categories	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600322015042019	042019	Other Antifungals	032015	2015	Antifungals	020032	0032	Other OTC Categories	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600325528045528	045528	Benadryl Topicals	035528	5528	Benadryl Topicals	020032	0032	Other OTC Categories	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600325563045563	045563	Oral Treatment Other	035563	5563	Oral Treatment	020032	0032	Other OTC Categories	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600325563045565	045565	Hextril	035563	5563	Oral Treatment	020032	0032	Other OTC Categories	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600325563045584	045584	Metrogyl Denta Gel	035563	5563	Oral Treatment	020032	0032	Other OTC Categories	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600325568045568	045568	OTC Skin Treatments Other	035568	5568	OTC Skin Treatments	020032	0032	Other OTC Categories	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600325568045570	045570	Trosyd	035568	5568	OTC Skin Treatments	020032	0032	Other OTC Categories	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600550055040999	040999	Dolormin	030055	0055	Analgesic Other	020055	0055	Analgesic	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600550055041000	041000	Perdolan	030055	0055	Analgesic Other	020055	0055	Analgesic	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600550055041001	041001	Other Analgesic	030055	0055	Analgesic Other	020055	0055	Analgesic	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600550055041769	041769	Simply Sleep	030055	0055	Analgesic Other	020055	0055	Analgesic	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600550055041771	041771	Unisom	030055	0055	Analgesic Other	020055	0055	Analgesic	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600550055044836	044836	St. Joseph's Aspirin	030055	0055	Analgesic Other	020055	0055	Analgesic	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600550055044838	044838	Dicloran	030055	0055	Analgesic Other	020055	0055	Analgesic	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600550055045556	045556	PCH Analgesics Other	030055	0055	Analgesic Other	020055	0055	Analgesic	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600550055045557	045557	Calpol	030055	0055	Analgesic Other	020055	0055	Analgesic	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600550055045558	045558	Treo	030055	0055	Analgesic Other	020055	0055	Analgesic	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600550055045559	045559	Ipren	030055	0055	Analgesic Other	020055	0055	Analgesic	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600551722041198	041198	Children's MOTRIN*	031722	1722	Motrin Analgesic	020055	0055	Analgesic	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600551722041772	041772	Motrin IB	031722	1722	Motrin Analgesic	020055	0055	Analgesic	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600551722044831	044831	Motrin Migraine	031722	1722	Motrin Analgesic	020055	0055	Analgesic	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600551770041197	041197	Children's TYLENOL*	031770	1770	Tylenol Analgesic	020055	0055	Analgesic	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600551770041762	041762	TYLENOL* 8	031770	1770	Tylenol Analgesic	020055	0055	Analgesic	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600551770041770	041770	Adult TYLENOL*	031770	1770	Tylenol Analgesic	020055	0055	Analgesic	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600551770044829	044829	TYLENOL* PM	031770	1770	Tylenol Analgesic	020055	0055	Analgesic	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600551770044830	044830	TYLENOL* Arthritis	031770	1770	Tylenol Analgesic	020055	0055	Analgesic	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600551770044832	044832	Women's TYLENOL*	031770	1770	Tylenol Analgesic	020055	0055	Analgesic	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600555529045530	045530	Muscle Pain Relief (Bengay/Sloans)	035529	5529	Muscle Pain Relief	020055	0055	Analgesic	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600570057040058	040058	Other Upper Respiratory	030057	0057	Upper Respiratory	020057	0057	Upper Respiratory (excl Zyrtec)	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600570057041002	041002	Frenadol	030057	0057	Upper Respiratory	020057	0057	Upper Respiratory (excl Zyrtec)	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600570057041003	041003	Cegripe	030057	0057	Upper Respiratory	020057	0057	Upper Respiratory (excl Zyrtec)	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600570057041004	041004	Rhinofebral	030057	0057	Upper Respiratory	020057	0057	Upper Respiratory (excl Zyrtec)	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600570057041788	041788	Bronchosedal	030057	0057	Upper Respiratory	020057	0057	Upper Respiratory (excl Zyrtec)	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600570057041796	041796	ORTHOXICAL*	030057	0057	Upper Respiratory	020057	0057	Upper Respiratory (excl Zyrtec)	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600570057041798	041798	Resprin	030057	0057	Upper Respiratory	020057	0057	Upper Respiratory (excl Zyrtec)	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600570057041850	041850	Benalet 	030057	0057	Upper Respiratory	020057	0057	Upper Respiratory (excl Zyrtec)	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600570057041852	041852	Antuss 	030057	0057	Upper Respiratory	020057	0057	Upper Respiratory (excl Zyrtec)	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600570057041860	041860	Pediacare	030057	0057	Upper Respiratory	020057	0057	Upper Respiratory (excl Zyrtec)	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600570057044837	044837	Simply Pediatrics	030057	0057	Upper Respiratory	020057	0057	Upper Respiratory (excl Zyrtec)	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600570057044870	044870	Doktor Mom	030057	0057	Upper Respiratory	020057	0057	Upper Respiratory (excl Zyrtec)	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600570057044871	044871	Rinza	030057	0057	Upper Respiratory	020057	0057	Upper Respiratory (excl Zyrtec)	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600570057044872	044872	Fitovit	030057	0057	Upper Respiratory	020057	0057	Upper Respiratory (excl Zyrtec)	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600570057045535	045535	PCH Upper Respiratory Other	030057	0057	Upper Respiratory	020057	0057	Upper Respiratory (excl Zyrtec)	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600570057045536	045536	Sudafed	030057	0057	Upper Respiratory	020057	0057	Upper Respiratory (excl Zyrtec)	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600570057045538	045538	Benylin	030057	0057	Upper Respiratory	020057	0057	Upper Respiratory (excl Zyrtec)	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600570057045539	045539	Actifed	030057	0057	Upper Respiratory	020057	0057	Upper Respiratory (excl Zyrtec)	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600570057045540	045540	Sinutab	030057	0057	Upper Respiratory	020057	0057	Upper Respiratory (excl Zyrtec)	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600570057045541	045541	Sudacare	030057	0057	Upper Respiratory	020057	0057	Upper Respiratory (excl Zyrtec)	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600570057045542	045542	Olynth	030057	0057	Upper Respiratory	020057	0057	Upper Respiratory (excl Zyrtec)	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600570057045543	045543	Aneton	030057	0057	Upper Respiratory	020057	0057	Upper Respiratory (excl Zyrtec)	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600570057045544	045544	Codral	030057	0057	Upper Respiratory	020057	0057	Upper Respiratory (excl Zyrtec)	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600570057045545	045545	Ludens	030057	0057	Upper Respiratory	020057	0057	Upper Respiratory (excl Zyrtec)	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600570057045546	045546	Nasalcrom	030057	0057	Upper Respiratory	020057	0057	Upper Respiratory (excl Zyrtec)	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600570057045564	045564	Hexetidene	030057	0057	Upper Respiratory	020057	0057	Upper Respiratory (excl Zyrtec)	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600570057045579	045579	Hexoral	030057	0057	Upper Respiratory	020057	0057	Upper Respiratory (excl Zyrtec)	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600570058040011	040011	PCH Allergy Other	030058	0058	Allergy Other	020057	0057	Upper Respiratory (excl Zyrtec)	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600570058041787	041787	Livostin/Livocab	030058	0058	Allergy Other	020057	0057	Upper Respiratory (excl Zyrtec)	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600570058041801	041801	Allergy Other	030058	0058	Allergy Other	020057	0057	Upper Respiratory (excl Zyrtec)	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600571800041800	041800	TYLENOL* Allergy	031800	1800	Tylenol Allergy	020057	0057	Upper Respiratory (excl Zyrtec)	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600571851041792	041792	Tyleno Cold/Flu	031851	1851	Tylenol UR	020057	0057	Upper Respiratory (excl Zyrtec)	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600571851041799	041799	TYLENOL* Sinus	031851	1851	Tylenol UR	020057	0057	Upper Respiratory (excl Zyrtec)	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600571851041851	041851	Child TYLENOL* Cold	031851	1851	Tylenol UR	020057	0057	Upper Respiratory (excl Zyrtec)	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600571851044835	044835	TYLENOL* Sore Throat	031851	1851	Tylenol UR	020057	0057	Upper Respiratory (excl Zyrtec)	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600574833041200	041200	Motrin Sinus	034833	4833	Motrin UR	020057	0057	Upper Respiratory (excl Zyrtec)	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600574833044833	044833	Motrin Cold & Flu	034833	4833	Motrin UR	020057	0057	Upper Respiratory (excl Zyrtec)	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600574833044834	044834	Child Motrin Cold	034833	4833	Motrin UR	020057	0057	Upper Respiratory (excl Zyrtec)	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600575537045537	045537	Benadryl Allergy	035537	5537	Benadryl Allergy	020057	0057	Upper Respiratory (excl Zyrtec)	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600575578045578	045578	Benadryl Cold/Cough	035578	5578	Benadryl UR	020057	0057	Upper Respiratory (excl Zyrtec)	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002600575593045593	045593	Rhinocort	035593	5593	Rhinocort	020057	0057	Upper Respiratory (excl Zyrtec)	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002601690169040026	040026	ORSL / Rehidrat 	030169	0169	Digestive Health	020169	0169	Digestive Health	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002601690169040166	040166	Imodium	030169	0169	Digestive Health	020169	0169	Digestive Health	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002601690169041789	041789	Motillium (OTC Europe)	030169	0169	Digestive Health	020169	0169	Digestive Health	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002601690169041809	041809	Titanoreine	030169	0169	Digestive Health	020169	0169	Digestive Health	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002601690169041949	041949	Mylanta/Gas	030169	0169	Digestive Health	020169	0169	Digestive Health	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002601690169041950	041950	Mylicon	030169	0169	Digestive Health	020169	0169	Digestive Health	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002601690169041952	041952	Gastan	030169	0169	Digestive Health	020169	0169	Digestive Health	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002601690169041953	041953	Pepcid AC	030169	0169	Digestive Health	020169	0169	Digestive Health	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002601690169041963	041963	Other Digestive Health	030169	0169	Digestive Health	020169	0169	Digestive Health	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002601690169042022	042022	Vermox (OTC Europe)	030169	0169	Digestive Health	020169	0169	Digestive Health	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002601690169042024	042024	Pariet OTC	030169	0169	Digestive Health	020169	0169	Digestive Health	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002601690169045549	045549	PCH Digestive Health Other	030169	0169	Digestive Health	020169	0169	Digestive Health	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002601690169045550	045550	Zantac	030169	0169	Digestive Health	020169	0169	Digestive Health	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002601690169045551	045551	Rolaids	030169	0169	Digestive Health	020169	0169	Digestive Health	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002601690169045552	045552	Microlax	030169	0169	Digestive Health	020169	0169	Digestive Health	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002601690169045553	045553	Kaopectate	030169	0169	Digestive Health	020169	0169	Digestive Health	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002601690169045554	045554	Glycerol	030169	0169	Digestive Health	020169	0169	Digestive Health	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002601690169045555	045555	Combantrin	030169	0169	Digestive Health	020169	0169	Digestive Health	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002601690169045590	045590	Glycerin 	030169	0169	Digestive Health	020169	0169	Digestive Health	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
002601690169045591	045591	Anusol 	030169	0169	Digestive Health	020169	0169	Digestive Health	010026	WW OTC	C00026	0026	OTC	CC3999	Consumer Products
